I1,I2,I3,I4,I5,I6,I7,I8,I10,Durable_Solutions,DS,DS_perc
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,17449.006003941795,0.13483974101019947
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,21381.420659208772,0.16522804929212265
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,18193.199051032123,0.14059060141500315
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,27033.55454572942,0.2089057389691878
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,21877.803121071014,0.1690639172254817
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,21283.31434125865,0.16446991839911532
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,21221.565221231267,0.16399274306028977
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,20421.06584296458,0.15780676726201667
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,12164.796593676805,0.09400524143109285
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,22861.081431944374,0.17666234390658656
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,28455.635070929624,0.2198950738155582
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13521.561951994443,0.10448984379101137
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13238.282085632976,0.10230075727198816
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,17147.40676963813,0.13250908890123728
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30752.897434675524,0.23764750407376312
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,11423.620439232807,0.08827769450460388
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,23592.996777523167,0.18231832658072517
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,25119.437441003174,0.1941141196296005
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,21471.1903493711,0.16592175767696243
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,29992.67836020447,0.2317728002029791
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13107.049115967106,0.10128663534219182
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,20155.043365515543,0.15575103973495774
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,19840.68278013337,0.15332177242270104
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,18438.96223742469,0.14248977231307774
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,14543.754989689944,0.11238898970420284
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16417.682975446794,0.1268700417603565
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,24371.15266468142,0.18833163978987172
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,13772.767276348088,0.10643106960459506
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,22383.189328188055,0.1729693629146169
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,15681.508182305033,0.12118114358340315
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,14062.534148917986,0.10867028541103321
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,19157.29831251767,0.14804081919230624
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,26304.295255401288,0.20327028134971575
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26696.07841114322,0.20629784287616984
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,29621.917675985107,0.22890769289396623
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,18239.19988383245,0.14094607956542896
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,18278.02873059371,0.14124613514680878
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,19707.463067179953,0.15229229764413577
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13304.47429652539,0.10281226724405243
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,15086.139891928608,0.11658034821076661
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26483.57305010381,0.20465567667831536
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,22007.352593857984,0.17006502968739826
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,20807.311835147313,0.16079153954878084
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26327.403610578713,0.20344885453758627
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13717.254689592459,0.10600208798700353
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,19839.58090130864,0.1533132574932364
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,25255.03312817797,0.1951619550957938
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,24915.927325782784,0.19254146550689152
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17638.97672349099,0.13630776747644904
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,24705.02491290836,0.19091168632497196
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,13692.852471372284,0.1058135162835988
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13887.05444821472,0.10731424040823875
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16735.849866671295,0.1293287228566344
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,19979.50499774971,0.1543945413738734
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,25298.90808673249,0.19550100524266106
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16991.056486791862,0.13130086926734524
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,21334.77181867892,0.16486756356737417
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,16957.73720231157,0.13104338963274872
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,21398.177355858083,0.16535753911153522
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,22938.093906644437,0.17725746904671003
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,23386.99818096053,0.18072644235518842
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,17308.202056760092,0.13375165795452823
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,12095.419725959448,0.09346912155853425
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,28392.845810243947,0.21940986063796136
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,16508.715670108533,0.12757351019683227
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,15738.878539929283,0.12162448139656963
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,20227.747474214677,0.15631287134789626
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,20438.02714652328,0.157937838211189
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,21371.899644380494,0.16515447426020913
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,24172.436804083878,0.186796033969601
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17320.490437537544,0.13384661821077962
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,14385.316821096234,0.11116463562841881
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,15746.012156387833,0.12167960745908114
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,18215.679096240805,0.14076431924587282
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,28544.965180997162,0.22058538528104787
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,27113.174508087348,0.20952101385081484
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,18481.445371544436,0.14281806693345406
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,30926.144277350973,0.23898629434020668
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,20001.968238900125,0.1545681293489298
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,12394.240133873162,0.09577829988092952
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,33130.05879712065,0.2560173655076547
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,19952.824195999074,0.1541883615836213
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,16237.37778697811,0.12547670709645525
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,18890.033302807147,0.14597548981581832
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,30229.02564173373,0.2335992083217379
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,16806.967725747258,0.12987829649405747
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,15053.963611802019,0.11633170130916312
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,25418.466538061093,0.196424910627821
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,28624.418356938386,0.22119937129629325
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,27807.375761895248,0.21488555537548776
I1_sec_day,I2_DS_1.4.1,I3_DS_2.1.2,I4_SDG_11.1.1,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,26486.798101183584,0.20468059873131042
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,18552.10386760772,0.1433640907761412
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,14296.68441076126,0.11047971573945907
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,18892.396061557105,0.1459937483789618
I1_sec_rep,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,19904.685063325567,0.15381635940878766
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_permanent,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,17280.919811789056,0.13354083042399495
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,13144.834998997116,0.10157863126909203
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,11594.736891594472,0.08960002186891441
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,27457.12917519224,0.21217897374957329
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,18087.021950250386,0.1397701023695338
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,20509.252435587667,0.15848824202952966
I1_sec_formal,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,17169.987730809586,0.13268358657494045
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,19701.19454210557,0.15224385670157695
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_ownrent,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,25085.457374497582,0.19385153370544597
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,25642.77700914326,0.19815830253677916
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_land_tenure,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,13348.5197914559,0.10315263523565919
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_SDG_1.2.1,I10_DS_5.1.1,,29203.643096376996,0.22567541502250657
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,18388.18322695848,0.14209737009724546
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,23911.368152788677,0.1847785878572795
I1_sec_night,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,24093.76769963828,0.18618810698129276
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_SDG_8.5.2,I8_bank,I10_DS_5.1.1,,24683.397319989785,0.19074455594361064
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_squat,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,18809.824857654643,0.14535566734749256
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_toilet,I5_med_dist,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,29578.038233695952,0.22856860809838503
I1_sec_easy,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_waccess,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor125,I10_DS_5.1.1,,16953.585443651977,0.13101130631165467
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,31422.492822520227,0.24282190017736968
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_water,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,29909.085903464533,0.2311268272911311
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_edu_dist,I7_SDG_8.5.2,I8_poor31,I10_DS_5.1.1,,30699.026334755676,0.23723120728531075
I1_sec_saf,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,27925.105922401457,0.21579533237643328
I1_SDG_16.1.4,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_overcrowd,I5_med_dist,I6_edu_satis,I7_SDG_8.5.2,I8_foodtotal,I10_DS_5.1.1,,18000.273046478756,0.13909973755248675
I1_sec_inc,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_temporary,I5_DS_2.1.8,I6_SDG_4.1.2,I7_SDG_8.5.2,I8_market_dist,I10_DS_5.1.1,,32096.683345828304,0.24803180586104331
I1_sec_eff,I2_DS_1.4.1,I3_DS_2.1.2,I4_hous_indurable,I5_DS_2.1.8,I6_edu_satis,I7_SDG_8.5.2,I8_consume,I10_DS_5.1.1,,17689.676834630038,0.1366995599862134
